,saleprice,overall_qual,gr_liv_area,garage_area,total_bsmt_sf,1st_flr_sf,exter_qual_TA,year_built,year_remod/add,kitchen_qual_TA,full_bath,foundation_PConc,garage_yr_blt,totrms_abvgrd,mas_vnr_area,fireplace_qu_No,fireplaces,bsmtfin_type_1_GLQ,bsmt_qual_TA,neighborhood_NridgHt,exter_qual_Gd,garage_finish_Unf,mas_vnr_type_None,bsmtfin_sf_1,fireplace_qu_Gd,bsmt_exposure_Gd,garage_type_Detchd,sale_type_New,foundation_CBlock,ms_subclass_60,bsmt_exposure_No,heating_qc_TA,exterior_1st_VinylSd,open_porch_sf,wood_deck_sf,mas_vnr_type_Stone,lot_shape_Reg,kitchen_qual_Gd,lot_area,paved_drive_Y,bsmt_full_bath,half_bath,ms_zoning_RM,central_air_Y,garage_cond_TA,roof_style_Hip,neighborhood_NoRidge,mas_vnr_type_BrkFace,neighborhood_StoneBr,electrical_SBrkr,garage_qual_TA,roof_style_Gable,ms_subclass_30,2nd_flr_sf,ms_zoning_RL,garage_type_No
546,129500,5,1216.0,336.0,1216.0,1216,1,1955,1955,1,1,0,1955.0,5,0.0,1,0,0,1,0,0,0,1,288.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,10050,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
547,115000,5,1344.0,240.0,896.0,896,1,1936,1950,1,1,0,1936.0,7,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,114,200,0,1,0,6240,1,0.0,0,1,1,1,0,0,0,0,0,0,1,0,448,0,0
548,114000,5,1159.0,288.0,747.0,747,1,1925,1950,1,1,1,1932.0,5,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,1,1,0,84,0,1,0,7506,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,412,1,0
549,107000,4,1056.0,384.0,1056.0,1056,1,1966,1966,1,1,0,1966.0,5,0.0,1,0,0,1,0,0,1,1,1056.0,0,0,1,0,1,0,1,1,0,42,0,0,1,0,8900,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
550,118500,5,1216.0,336.0,832.0,832,1,1947,1950,1,1,0,1947.0,6,0.0,1,0,0,1,0,0,1,1,442.0,0,0,1,0,1,0,1,1,0,0,158,0,1,0,8480,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,384,1,0
551,120000,6,1158.0,208.0,862.0,950,1,1929,1950,1,1,0,1929.0,5,0.0,0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6000,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,208,0,0
552,260000,8,1538.0,484.0,1538.0,1538,0,2005,2005,0,2,1,2005.0,7,148.0,1,0,1,0,0,1,0,0,769.0,0,0,0,0,0,0,0,0,1,40,146,0,1,1,8847,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
553,136000,5,1143.0,308.0,1143.0,1143,1,1959,1959,1,1,0,1959.0,6,150.0,1,0,0,1,0,0,0,0,856.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,8050,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
554,123000,4,872.0,480.0,858.0,872,1,1971,1971,1,1,0,1974.0,5,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,8294,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
555,89500,6,1406.0,0.0,319.0,1035,1,1920,1950,0,1,0,0.0,6,0.0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,144,0,0,0,0,7920,0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,371,0,1
556,199500,6,1324.0,430.0,1324.0,1324,0,2005,2005,0,2,1,2005.0,6,0.0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,1,0,1,23,36,0,0,1,18494,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
557,109900,5,904.0,408.0,876.0,904,1,1966,1966,1,1,1,1966.0,6,41.0,1,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7162,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
558,234000,7,2080.0,282.0,1276.0,1276,0,1926,2004,0,1,0,1926.0,9,0.0,0,2,0,0,0,1,1,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,10918,1,0.0,1,0,1,1,0,0,0,0,1,1,0,0,804,1,0
559,155900,6,848.0,420.0,848.0,848,0,2004,2004,0,1,1,2004.0,3,169.0,0,1,1,0,0,1,0,0,662.0,1,0,0,0,0,0,0,0,1,0,140,0,1,1,4435,1,1.0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
560,161500,4,1788.0,304.0,1104.0,1104,1,1957,1989,1,1,0,1957.0,8,0.0,0,2,0,1,0,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,120,0,1,0,11250,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,684,1,0
561,137500,6,1344.0,525.0,819.0,1344,1,1958,1958,0,1,0,1958.0,7,541.0,0,1,1,1,0,0,0,0,111.0,1,0,0,0,1,0,1,0,0,118,0,0,0,1,14375,1,0.0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
562,76500,5,2256.0,0.0,840.0,1128,1,1910,1950,0,2,0,0.0,12,0.0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,9045,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1128,0,1
563,211000,6,2060.0,521.0,1151.0,1164,0,1988,1989,1,2,1,1988.0,8,268.0,0,1,1,0,0,1,1,0,831.0,0,0,0,0,0,1,1,1,0,228,0,0,0,0,10029,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,896,1,0
564,181000,6,1337.0,511.0,1405.0,1337,0,1998,1999,0,2,1,1998.0,5,0.0,1,0,1,0,0,1,0,1,266.0,0,0,0,0,0,0,1,0,0,68,144,0,1,1,4060,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
565,174900,6,1165.0,490.0,1127.0,1165,1,1966,1966,1,1,0,1966.0,6,183.0,1,0,0,1,0,0,0,0,312.0,0,1,0,0,1,0,0,1,0,129,0,0,1,0,9020,1,1.0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
566,164500,5,1320.0,564.0,1164.0,1320,1,1966,1966,1,1,0,1966.0,6,97.0,0,2,0,1,0,0,0,0,328.0,0,0,0,0,1,0,0,0,1,68,160,0,0,0,11777,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
567,214000,7,1535.0,532.0,1517.0,1535,0,2004,2004,0,2,1,2004.0,7,168.0,1,0,1,0,1,1,0,0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10171,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
568,185000,7,2044.0,489.0,738.0,1277,1,1980,1988,1,2,0,1980.0,7,280.0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,1,0,73,28,0,1,0,10400,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,767,1,0
569,123000,4,1136.0,336.0,704.0,624,1,1929,1950,1,1,1,1990.0,6,0.0,1,0,0,1,0,0,1,1,80.0,0,0,1,0,0,0,1,0,0,365,0,0,1,0,6240,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,512,0,0
570,183500,6,1299.0,486.0,1001.0,1299,1,1979,1979,0,2,0,1979.0,5,0.0,0,1,1,0,0,0,0,1,1001.0,0,0,0,0,1,0,0,1,0,0,84,0,0,1,12150,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
571,174000,8,1441.0,492.0,776.0,764,0,1999,2000,0,2,1,1999.0,5,456.0,1,0,0,0,0,1,1,0,0.0,0,0,1,0,0,0,1,0,0,0,206,0,1,1,2645,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,677,0,0
572,130000,5,1630.0,649.0,1073.0,1630,1,1953,1953,1,2,0,1953.0,6,0.0,0,1,0,1,0,0,1,1,587.0,0,0,1,0,1,0,1,1,0,64,0,0,0,0,22692,0,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
573,178000,7,1641.0,546.0,728.0,832,1,1925,1990,0,1,0,1925.0,6,0.0,0,1,0,1,0,0,1,1,16.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,9600,1,0.0,1,1,1,1,0,0,0,0,1,0,1,0,809,0,0
574,189900,5,1629.0,482.0,928.0,928,1,1997,1998,1,2,1,1997.0,6,0.0,0,1,1,0,0,0,0,1,791.0,0,0,0,0,0,1,1,0,1,34,212,0,0,0,13830,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,701,1,0
575,144000,6,848.0,420.0,848.0,848,0,2003,2004,0,1,1,2003.0,4,170.0,1,0,1,0,0,1,0,0,685.0,0,0,0,0,0,0,0,0,1,0,140,0,1,1,4435,1,1.0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
576,120500,6,816.0,432.0,816.0,816,0,1930,2007,1,1,0,2002.0,5,0.0,1,0,0,1,0,1,1,1,538.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5890,1,0.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
577,145000,5,1097.0,672.0,1097.0,1097,1,1994,1995,1,1,1,1995.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,1,64,392,0,1,0,10859,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
578,251000,8,1652.0,499.0,1494.0,1652,0,2000,2000,0,2,1,2000.0,6,0.0,1,0,1,0,0,1,0,1,1196.0,0,0,0,0,0,0,0,0,0,48,96,0,1,0,5330,1,1.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
579,136500,4,1768.0,0.0,1768.0,1768,1,1968,1968,1,2,0,0.0,8,0.0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,10778,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
580,82500,4,1152.0,0.0,0.0,1152,1,1955,1955,1,2,0,0.0,6,58.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6845,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
581,57625,2,810.0,280.0,0.0,810,0,1910,1950,1,1,0,1975.0,4,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,1,0,1,1,0,24,119,0,1,0,21780,0,0.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
582,212500,7,1358.0,484.0,1350.0,1358,0,2007,2008,0,2,1,2008.0,6,176.0,0,1,1,0,1,1,0,0,876.0,1,0,0,0,0,0,1,0,1,26,192,1,0,1,10307,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
583,164000,6,1216.0,402.0,1216.0,1216,1,1998,1998,1,2,1,1998.0,5,116.0,1,0,1,0,0,0,1,0,897.0,0,0,0,0,0,0,1,0,1,125,0,0,1,0,4500,1,1.0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
584,139000,6,1638.0,384.0,967.0,967,1,1957,1957,0,2,0,1957.0,6,327.0,1,0,0,1,0,0,1,0,0.0,0,0,1,0,1,0,1,0,0,21,0,0,1,1,9060,1,0.0,0,1,1,1,0,0,1,0,1,1,1,0,671,0,0
585,160000,7,1252.0,462.0,600.0,624,0,1999,2000,0,2,1,1999.0,4,212.0,1,0,0,0,0,1,1,0,510.0,0,0,1,0,0,0,1,0,0,48,0,0,1,1,2160,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,628,0,0
586,149000,5,883.0,698.0,828.0,883,1,1992,1993,1,1,1,1998.0,5,0.0,0,1,1,0,0,0,1,1,718.0,0,0,1,0,0,0,0,1,0,32,100,0,1,0,7669,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
587,130000,5,874.0,288.0,864.0,874,1,1968,1968,1,1,0,1968.0,5,0.0,1,0,0,1,0,0,0,1,510.0,0,0,0,0,1,0,1,1,0,0,33,0,1,0,9858,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
588,140000,7,1710.0,480.0,576.0,902,1,1921,1950,1,2,0,1990.0,9,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,11,12,0,0,0,10300,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,808,0,0
589,264500,8,1836.0,517.0,1836.0,1836,0,2008,2009,0,2,1,2009.0,8,288.0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,1,175,0,0,1,1,8125,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0
590,141000,5,1092.0,299.0,1092.0,1092,1,1957,1957,1,1,0,1957.0,6,0.0,0,1,0,1,0,0,0,1,895.0,0,0,0,0,1,0,1,1,0,0,268,0,0,0,14850,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
591,199900,7,1241.0,569.0,1241.0,1241,0,2006,2007,0,1,1,2007.0,4,0.0,1,0,1,0,0,1,0,0,1106.0,0,0,0,1,0,0,1,0,1,116,0,0,0,1,4274,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
592,167900,6,1334.0,630.0,1350.0,1334,1,1977,1977,1,2,0,1977.0,6,360.0,0,1,0,0,0,0,0,0,686.0,0,0,0,0,1,0,1,1,0,16,0,0,1,0,9650,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
593,181900,6,1429.0,572.0,1144.0,1429,1,1960,1987,0,1,0,1960.0,7,85.0,0,2,0,1,0,0,1,0,594.0,1,0,0,0,1,0,1,0,0,110,216,0,0,1,14585,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
594,262500,8,1566.0,750.0,1566.0,1566,0,2008,2008,0,2,1,2008.0,7,36.0,1,0,1,0,0,1,0,0,1078.0,0,0,0,0,0,0,0,0,1,168,144,1,1,1,9000,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
595,230000,7,2288.0,520.0,908.0,1316,1,1977,1992,0,1,1,1977.0,8,283.0,0,2,1,0,0,0,0,0,432.0,0,0,0,0,0,1,1,0,0,72,321,0,0,1,13774,1,0.0,2,0,1,1,1,0,1,0,1,1,0,0,972,1,0
596,328900,9,1709.0,506.0,1698.0,1709,0,1999,2000,0,2,1,1999.0,5,60.0,0,1,1,0,0,1,0,0,1238.0,0,0,0,0,0,0,0,0,0,65,97,0,0,1,5119,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
597,232698,8,1721.0,554.0,1721.0,1721,0,2005,2005,0,2,1,2005.0,7,210.0,1,0,1,0,1,1,0,0,119.0,0,0,0,0,0,0,1,0,1,27,168,0,0,1,9254,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
598,221800,8,1254.0,810.0,1254.0,1254,0,2008,2008,0,2,1,2008.0,5,140.0,1,0,1,0,0,1,0,0,872.0,0,0,0,0,0,0,0,0,1,92,168,0,0,1,10324,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
599,152400,5,1350.0,627.0,576.0,864,1,1941,1973,0,1,0,1973.0,6,0.0,1,0,0,1,0,0,1,1,336.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8375,0,1.0,1,0,1,1,0,0,0,0,1,1,1,0,486,1,0
600,213000,7,1630.0,451.0,1630.0,1630,0,2000,2001,0,2,1,2000.0,6,171.0,0,1,0,0,0,1,1,0,0.0,0,0,0,0,0,0,1,0,1,234,74,0,1,1,9750,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
601,184900,7,1585.0,449.0,784.0,831,0,2005,2005,0,2,1,2005.0,7,96.0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,1,77,100,0,0,1,7632,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,754,1,0
602,157000,5,1336.0,375.0,1165.0,1336,1,1953,1953,1,1,0,1953.0,5,56.0,0,2,0,1,0,0,1,0,841.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,15750,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
603,144000,5,1211.0,576.0,864.0,1211,1,1962,2002,1,1,0,1972.0,6,0.0,0,1,0,1,0,0,1,1,612.0,0,0,1,0,1,0,1,0,0,0,161,0,0,0,9240,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
604,192350,6,1353.0,478.0,1259.0,1353,1,1979,1999,1,2,0,1979.0,5,253.0,0,1,1,0,0,0,0,0,903.0,0,0,0,0,1,0,1,0,0,141,240,0,1,0,10400,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
605,163500,7,1200.0,440.0,1174.0,1200,1,1966,1966,1,2,0,1966.0,6,202.0,0,1,0,1,0,0,0,0,654.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8800,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
606,262280,7,2329.0,514.0,1475.0,1532,1,1990,1990,0,2,1,1990.0,10,99.0,0,1,1,0,0,0,1,0,1085.0,0,0,0,0,0,1,1,0,0,121,192,0,1,1,11839,1,1.0,1,0,1,1,1,0,1,0,1,1,0,0,797,1,0
607,214000,7,1536.0,532.0,1536.0,1536,0,2002,2003,0,2,1,2002.0,7,113.0,1,0,1,0,0,1,0,0,810.0,0,0,0,0,0,0,0,0,1,74,192,0,1,1,9135,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
608,230000,6,1811.0,470.0,1073.0,1811,1,1956,2004,0,1,1,1956.0,6,0.0,0,1,0,1,0,0,0,1,296.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14115,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
609,280000,7,2172.0,947.0,1063.0,1071,0,2006,2006,0,2,1,2006.0,9,350.0,0,1,0,0,1,1,0,0,0.0,1,0,0,1,0,1,1,0,1,62,192,0,1,1,14154,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,1101,1,0
610,140000,4,1073.0,720.0,1073.0,1073,1,1957,1980,1,1,0,1985.0,6,0.0,1,0,1,1,0,0,1,1,967.0,0,0,1,0,1,0,1,0,0,444,0,0,1,0,6565,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
611,155000,6,1839.0,442.0,756.0,1051,1,1966,1966,1,1,0,1966.0,7,351.0,0,1,0,1,0,0,1,0,0.0,0,0,0,0,1,1,1,1,0,124,0,0,1,0,7700,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,788,1,0
612,64500,3,1020.0,0.0,1020.0,1020,0,1918,1950,0,1,0,0.0,5,0.0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4761,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
613,218000,6,1802.0,1017.0,946.0,964,0,1993,1993,0,2,1,2000.0,8,85.0,0,1,1,0,0,1,0,0,860.0,1,0,0,0,0,1,1,0,1,92,450,0,0,1,12361,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,838,1,0
614,160000,5,1009.0,576.0,995.0,1009,1,1977,1977,1,2,0,1977.0,6,51.0,0,1,0,1,0,0,1,0,755.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,9720,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
615,208900,8,1338.0,598.0,1338.0,1338,0,2007,2007,0,2,1,2007.0,6,0.0,1,0,1,0,0,1,0,1,24.0,0,0,0,1,0,0,1,0,1,141,0,0,1,1,8640,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
616,284700,5,3820.0,624.0,0.0,3820,1,1959,1996,0,3,0,1959.0,11,0.0,0,2,0,0,0,0,1,1,0.0,1,0,0,0,0,0,1,1,0,372,0,0,0,0,47007,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
617,146000,7,1392.0,540.0,689.0,703,0,2007,2007,0,2,1,2007.0,5,0.0,1,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,102,0,0,1,1,3180,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,689,0,0
618,245500,8,1288.0,500.0,1260.0,1288,0,1996,1996,0,1,1,1996.0,4,0.0,0,2,1,0,0,1,0,1,786.0,1,0,0,0,0,0,1,0,0,30,120,0,0,0,14963,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
619,113000,6,1013.0,160.0,992.0,1013,1,1926,1950,1,1,0,1926.0,6,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5000,1,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
620,296000,8,1782.0,932.0,1782.0,1782,0,2004,2005,0,2,1,2004.0,7,238.0,0,2,1,0,1,1,0,0,1531.0,1,1,0,0,0,0,0,0,1,82,99,0,0,1,16870,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
621,377426,9,1922.0,676.0,1922.0,1922,0,2005,2006,0,2,1,2005.0,8,200.0,0,1,1,0,0,1,0,0,1249.0,1,1,0,0,0,0,0,0,1,51,178,1,0,1,14157,1,1.0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0
622,337500,10,1718.0,786.0,1700.0,1718,0,2006,2007,0,2,1,2008.0,7,230.0,0,1,1,0,1,0,0,0,1172.0,1,1,0,0,0,0,0,0,0,48,216,1,1,0,12456,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
623,552000,10,2492.0,949.0,2492.0,2492,0,2004,2005,0,2,1,2004.0,8,730.0,0,1,1,0,1,0,0,0,2146.0,0,1,0,0,0,0,0,0,0,235,226,1,0,0,14836,1,1.0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
624,97900,4,936.0,265.0,624.0,624,1,1948,1950,1,1,0,1948.0,5,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6956,1,0.0,0,0,1,0,0,0,0,0,1,1,1,0,312,1,0
625,208300,6,1218.0,676.0,1218.0,1218,0,2009,2009,0,2,1,2009.0,4,0.0,1,0,1,0,0,1,0,1,27.0,0,0,0,1,0,0,1,0,1,102,0,0,0,1,7862,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
626,213000,7,1820.0,816.0,910.0,910,1,1996,1997,0,2,1,1996.0,8,0.0,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,1,0,0,1,32,318,0,1,1,11050,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,910,1,0
627,188000,7,1724.0,527.0,880.0,880,1,1998,1999,0,2,1,1998.0,8,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,1,155,120,0,0,1,8924,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,844,1,0
628,162000,6,1336.0,488.0,1121.0,1336,1,1958,1958,1,1,0,1958.0,7,632.0,0,1,0,1,0,0,0,0,203.0,0,0,0,0,1,0,1,0,0,0,80,0,0,0,9610,1,0.0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
629,152000,5,1558.0,282.0,910.0,910,1,1950,1950,1,1,0,1950.0,6,0.0,1,0,0,1,0,0,1,1,420.0,0,0,0,0,1,0,1,1,0,0,289,0,1,0,13710,1,0.0,1,1,1,1,0,0,0,0,0,1,1,0,648,0,0
630,254900,7,1947.0,678.0,991.0,991,0,2004,2005,0,2,1,2004.0,8,0.0,0,1,1,0,0,1,0,1,222.0,1,0,0,0,0,1,1,0,1,136,0,0,1,1,12552,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,956,0,0
631,189000,7,1657.0,483.0,832.0,832,0,1994,1995,0,2,1,1994.0,6,145.0,1,0,1,0,0,1,0,0,537.0,0,0,0,0,0,1,0,0,1,74,144,0,0,1,14565,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,825,1,0
632,235000,7,2064.0,550.0,2048.0,2064,0,1978,1978,0,2,0,1978.0,7,383.0,0,2,1,0,0,1,0,0,1206.0,0,0,0,0,1,0,1,1,0,0,200,0,0,1,18559,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
633,125000,5,1164.0,240.0,1164.0,1164,1,1950,1950,1,1,0,1950.0,5,0.0,1,0,0,1,0,0,1,1,1040.0,0,0,1,0,1,0,1,1,0,48,0,0,1,0,10880,1,1.0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
634,120000,7,836.0,308.0,836.0,836,1,1975,1975,1,1,0,1975.0,4,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,1,0,0,30,0,0,1,0,2280,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
635,81500,1,1600.0,270.0,0.0,1600,1,1951,1951,1,1,0,1951.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,31250,0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
636,118500,6,816.0,0.0,816.0,816,1,1990,1990,1,1,0,0.0,5,104.0,1,0,1,0,0,0,0,0,816.0,0,0,0,0,1,0,0,1,0,32,0,0,1,0,11841,1,1.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
637,370878,9,1766.0,478.0,1766.0,1766,0,2009,2009,0,2,1,2009.0,7,162.0,0,1,1,0,0,0,0,0,1121.0,1,0,0,1,0,0,0,0,0,130,195,1,1,0,9187,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
638,145000,5,2002.0,871.0,1001.0,1001,1,1949,1950,1,2,0,1949.0,8,0.0,1,0,0,1,0,0,1,1,284.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,6270,1,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1001,0,0
639,311500,7,1954.0,431.0,798.0,1137,0,1939,2006,0,1,0,1939.0,8,312.0,0,2,0,1,0,1,1,0,341.0,0,0,0,0,1,0,1,0,1,119,0,0,0,1,15660,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,817,1,0
640,210250,7,1364.0,437.0,1220.0,1364,0,2006,2006,0,2,1,2006.0,6,14.0,0,1,1,0,0,1,0,0,453.0,1,0,0,1,0,0,0,0,1,16,100,0,1,1,3087,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
641,200000,7,1861.0,492.0,916.0,920,0,2002,2002,0,2,1,2002.0,8,0.0,1,0,1,0,0,1,0,1,700.0,0,0,0,0,0,1,1,0,1,91,146,0,0,1,13450,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,941,1,0
642,126000,5,1734.0,539.0,0.0,1302,1,1977,1977,0,2,0,1977.0,8,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,10125,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,432,1,0
643,114000,4,1039.0,281.0,405.0,717,0,1900,2003,1,1,0,1940.0,6,0.0,1,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8146,0,0.0,0,0,1,1,0,0,0,0,1,1,1,0,322,1,0
644,87500,4,1510.0,720.0,677.0,833,0,1910,1950,0,2,0,1974.0,7,0.0,1,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,9600,0,0.0,0,1,1,1,0,0,0,0,1,1,1,0,677,0,0
